Wall time,Step,Value
1655089182.9964552,0,2.3039121627807617
1655089184.5346444,1,2.303555965423584
1655089185.9368587,2,2.303414821624756
1655089187.3376937,3,2.3032987117767334
1655089188.77265,4,2.302973985671997
1655089190.2041314,5,2.3030714988708496
1655089191.6244044,6,2.302715539932251
1655089193.042366,7,2.302691698074341
1655089194.4929185,8,2.302690267562866
1655089195.8908896,9,2.302603006362915
1655089197.2905333,10,2.3025097846984863
1655089198.685632,11,2.3024752140045166
1655089200.084337,12,2.302363634109497
1655089201.4790528,13,2.3025591373443604
1655089202.8718867,14,2.3022661209106445
1655089204.2660377,15,2.3023924827575684
1655089205.6602926,16,2.3024232387542725
1655089207.1056645,17,2.302433490753174
1655089208.5021918,18,2.3022301197052
1655089209.895491,19,2.302370071411133
1655089211.2873409,20,2.302269697189331
1655089212.6858735,21,2.3023247718811035
1655089214.1369834,22,2.3023955821990967
1655089215.5605552,23,2.3021891117095947
1655089216.9567962,24,2.3022682666778564
1655089218.3504143,25,2.302048444747925
1655089219.7838285,26,2.302260637283325
1655089221.180188,27,2.3021655082702637
1655089222.5739448,28,2.3022255897521973
1655089223.9691842,29,2.3021931648254395
1655089225.363635,30,2.3021998405456543
1655089226.7601192,31,2.302182912826538
1655089228.161743,32,2.3021748065948486
1655089229.59858,33,2.3021302223205566
1655089230.9939027,34,2.3022079467773438
1655089232.3894362,35,2.302137851715088
1655089233.784818,36,2.302107572555542
1655089235.179455,37,2.3020546436309814
1655089236.5733218,38,2.302035331726074
1655089237.9661312,39,2.3021464347839355
1655089239.3746877,40,2.3020379543304443
1655089240.7743707,41,2.3020732402801514
1655089242.219988,42,2.3021278381347656
1655089243.6152318,43,2.3020737171173096
1655089245.0089955,44,2.302013635635376
1655089246.4050665,45,2.3020927906036377
1655089247.795941,46,2.3020784854888916
1655089249.1875584,47,2.3021535873413086
1655089250.5829327,48,2.301971673965454
1655089251.9793823,49,2.3020453453063965
1655089253.4181163,50,2.302006244659424
1655089254.8142278,51,2.301945209503174
1655089256.2263772,52,2.301906108856201
