Wall time,Step,Value
1655085752.9783692,0,2.5810911655426025
1655085754.5201218,1,2.4459757804870605
1655085756.005801,2,2.3025355339050293
1655085757.523318,3,2.3025848865509033
1655085759.0216978,4,2.3025848865509033
1655085760.497622,5,2.3025848865509033
1655085761.9815655,6,2.3025848865509033
1655085763.4474046,7,2.3025848865509033
1655085764.9485269,8,2.3025848865509033
1655085766.3911355,9,2.3025848865509033
1655085767.837185,10,2.3025848865509033
1655085769.3223403,11,2.3025848865509033
1655085770.7467518,12,2.3025848865509033
1655085772.17547,13,2.3025848865509033
1655085773.6488621,14,2.3025848865509033
1655085775.124427,15,2.3025848865509033
1655085776.5564907,16,2.3025848865509033
1655085778.0007517,17,2.3025848865509033
1655085779.4272666,18,2.3025848865509033
1655085780.8928525,19,2.3025848865509033
1655085782.337812,20,2.3025848865509033
1655085783.8000138,21,2.3025848865509033
1655085785.238819,22,2.3025848865509033
1655085786.668104,23,2.3025848865509033
1655085788.14906,24,2.3025848865509033
1655085789.5728366,25,2.3025848865509033
1655085790.9960651,26,2.3025848865509033
1655085792.4433117,27,2.3025848865509033
1655085793.886781,28,2.3025848865509033
1655085795.375077,29,2.3025848865509033
1655085796.8141887,30,2.3025848865509033
1655085798.2687705,31,2.3025848865509033
1655085799.7194436,32,2.3025848865509033
1655085801.151009,33,2.3025848865509033
1655085802.6303265,34,2.3025848865509033
1655085804.133111,35,2.3025848865509033
1655085805.580133,36,2.3025848865509033
1655085807.0161366,37,2.3025848865509033
1655085808.459717,38,2.3025848865509033
1655085809.96826,39,2.3025848865509033
1655085811.4453118,40,2.3025848865509033
1655085812.9277213,41,2.3025848865509033
1655085814.4078667,42,2.3025848865509033
1655085815.8588598,43,2.3025848865509033
1655085817.3283815,44,2.3025848865509033
1655085818.812738,45,2.3025848865509033
1655085820.249204,46,2.3025848865509033
1655085821.6780996,47,2.3025848865509033
1655085823.1044884,48,2.3025848865509033
1655085824.6034222,49,2.3025848865509033
1655085826.0901735,50,2.3025848865509033
1655085827.6072135,51,2.3025848865509033
1655085829.0808523,52,2.3025848865509033
1655085830.5548112,53,2.3025848865509033
1655085832.0147648,54,2.3025848865509033
1655085833.4516962,55,2.3025848865509033
1655085834.9131196,56,2.3025848865509033
1655085836.3573365,57,2.3025848865509033
1655085837.8479316,58,2.3025848865509033
1655085839.318837,59,2.3025848865509033
1655085840.7991607,60,2.3025848865509033
1655085842.2714431,61,2.3025848865509033
1655085843.697015,62,2.3025848865509033
1655085845.158438,63,2.3025848865509033
1655085846.5831711,64,2.3025848865509033
1655085848.0476449,65,2.3025848865509033
1655085849.496143,66,2.3025848865509033
1655085850.976186,67,2.3025848865509033
1655085852.4393208,68,2.3025848865509033
1655085853.8679445,69,2.3025848865509033
1655085855.3134704,70,2.3025848865509033
1655085856.7434785,71,2.3025848865509033
1655085858.2060578,72,2.3025848865509033
1655085859.7336206,73,2.3025848865509033
1655085861.173257,74,2.3025848865509033
1655085862.5954297,75,2.3025848865509033
1655085864.0398006,76,2.3025848865509033
1655085865.47805,77,2.3025848865509033
1655085866.949942,78,2.3025848865509033
1655085868.4245427,79,2.3025848865509033
1655085869.858039,80,2.3025848865509033
1655085871.4885163,81,2.3025848865509033
1655085873.0279994,82,2.3025848865509033
1655085874.4907303,83,2.3025848865509033
1655085875.9167345,84,2.3025848865509033
1655085877.391592,85,2.3025848865509033
1655085878.8270702,86,2.3025848865509033
1655085880.2665746,87,2.3025848865509033
1655085881.7387261,88,2.3025848865509033
1655085883.1657424,89,2.3025848865509033
1655085884.592472,90,2.3025848865509033
1655085886.0385332,91,2.3025848865509033
1655085887.5142224,92,2.3025848865509033
1655085888.9516165,93,2.3025848865509033
1655085890.396848,94,2.3025848865509033
1655085891.8295567,95,2.3025848865509033
1655085893.286415,96,2.3025848865509033
1655085894.771383,97,2.3025848865509033
1655085896.252731,98,2.3025848865509033
1655085897.7079813,99,2.3025848865509033
1655085899.1551135,100,2.3025848865509033
1655085900.6011503,101,2.3025848865509033
1655085902.0902507,102,2.3025848865509033
1655085903.5692644,103,2.3025848865509033
1655085905.0379403,104,2.3025848865509033
1655085906.5130942,105,2.3025848865509033
1655085907.9435282,106,2.3025848865509033
1655085909.4370887,107,2.3025848865509033
1655085910.8939588,108,2.3025848865509033
1655085912.317792,109,2.3025848865509033
1655085913.7440228,110,2.3025848865509033
1655085915.171992,111,2.3025848865509033
1655085916.6578891,112,2.3025848865509033
1655085918.084532,113,2.3025848865509033
1655085919.5638697,114,2.3025848865509033
1655085921.033962,115,2.3025848865509033
1655085922.4601266,116,2.3025848865509033
1655085923.925852,117,2.3025848865509033
1655085925.3612814,118,2.3025848865509033
1655085926.7867804,119,2.3025848865509033
1655085928.2241023,120,2.3025848865509033
1655085929.6528218,121,2.3025848865509033
1655085931.163877,122,2.3025848865509033
1655085932.6504295,123,2.3025848865509033
1655085934.0839968,124,5.031963348388672
1655085935.5468173,125,4.7839741706848145
1655085936.973006,126,2.3025848865509033
1655085938.477648,127,2.3025848865509033
1655085939.9080217,128,2.3025848865509033
1655085941.3602185,129,2.3025848865509033
1655085942.8408062,130,2.3025848865509033
1655085944.2827833,131,2.3025848865509033
1655085945.7445073,132,2.3025848865509033
1655085947.2072177,133,2.3025848865509033
1655085948.6360934,134,2.3025848865509033
1655085950.0605435,135,2.3025848865509033
1655085951.5960298,136,2.3025848865509033
1655085953.0508544,137,2.3025848865509033
1655085954.4810567,138,2.3025848865509033
1655085955.930693,139,2.3025848865509033
1655085957.3934832,140,2.3025848865509033
1655085958.8626788,141,13152.0
1655085960.3215263,142,2.3025848865509033
1655085961.7484992,143,2.3025848865509033
1655085963.2177126,144,2.3025848865509033
1655085964.643932,145,2.3025848865509033
1655085966.1682992,146,2.3025848865509033
1655085967.607902,147,2.3025848865509033
1655085969.0461001,148,2.3025848865509033
1655085970.5169005,149,2.3025848865509033
1655085971.9725633,150,2.3025848865509033
1655085973.4606285,151,2.3025848865509033
1655085974.8859792,152,2.3025848865509033
1655085976.3320057,153,2.3025848865509033
1655085977.7638233,154,2.3025848865509033
