Wall time,Step,Value
1655084244.0042522,0,0.09830000251531601
1655084245.5483055,1,0.10300000011920929
1655084247.0178685,2,0.10689999908208847
1655084248.515394,3,0.11209999769926071
1655084249.9887047,4,0.1151999980211258
1655084251.4695995,5,0.11320000141859055
1655084252.953894,6,0.1256999969482422
1655084254.4197857,7,0.1379999965429306
1655084255.9402204,8,0.14830000698566437
1655084257.4190385,9,0.1785999983549118
1655084258.8958042,10,0.2249000072479248
1655084260.3610702,11,0.26660001277923584
1655084261.8135116,12,0.33169999718666077
1655084263.2662945,13,0.3319000005722046
1655084264.772418,14,0.49050000309944153
1655084266.239633,15,0.7268000245094299
1655084267.7039363,16,0.8025000095367432
1655084269.2553513,17,0.8345000147819519
1655084270.7199626,18,0.8765000104904175
1655084272.1755357,19,0.8995000123977661
1655084273.631044,20,0.9133999943733215
1655084275.115603,21,0.9336000084877014
1655084276.5714247,22,0.9143000245094299
1655084278.0293086,23,0.9312999844551086
1655084279.477189,24,0.947700023651123
1655084280.9306936,25,0.9585999846458435
1655084282.4264262,26,0.9663000106811523
1655084283.8778322,27,0.9707000255584717
1655084285.3405087,28,0.9710000157356262
1655084286.8235884,29,0.9724000096321106
1655084288.2807207,30,0.9747999906539917
1655084289.7332196,31,0.9781000018119812
1655084291.2101893,32,0.9818999767303467
1655084292.7129683,33,0.984000027179718
1655084294.1939645,34,0.9850999712944031
1655084295.648461,35,0.9865999817848206
1655084297.104112,36,0.9872999787330627
1655084298.5541873,37,0.9883000254631042
1655084300.0161808,38,0.9904999732971191
1655084301.4691994,39,0.9909999966621399
1655084302.9362202,40,0.9904000163078308
1655084304.3987787,41,0.9879999756813049
1655084305.9418845,42,0.9894999861717224
1655084307.4084797,43,0.9866999983787537
1655084308.8727522,44,0.9902999997138977
1655084310.3166971,45,0.9898999929428101
1655084311.7950788,46,0.9872999787330627
1655084313.317044,47,0.9872000217437744
1655084314.7798407,48,0.9883000254631042
1655084316.243303,49,0.9926999807357788
1655084317.70657,50,0.9944000244140625
1655084319.1949394,51,0.9952999949455261
1655084320.6553617,52,0.9958000183105469
1655084322.114849,53,0.9976999759674072
1655084323.5769653,54,0.996399998664856
1655084325.0219898,55,0.9957000017166138
1655084326.5220387,56,0.9954000115394592
1655084327.9870481,57,0.9933000206947327
1655084329.4350343,58,0.9966999888420105
1655084330.893614,59,0.9965999722480774
1655084332.336263,60,0.9980000257492065
1655084333.8389044,61,0.998199999332428
1655084335.329743,62,0.9987000226974487
1655084336.78606,63,0.9980000257492065
1655084338.2631874,64,0.9983000159263611
1655084339.7332568,65,0.9980000257492065
1655084341.241013,66,0.9987000226974487
1655084342.6992693,67,0.996999979019165
1655084344.1608112,68,0.9973000288009644
1655084345.6181877,69,0.9975000023841858
1655084347.0693285,70,0.994700014591217
1655084348.564704,71,0.9858999848365784
1655084350.0212655,72,0.9919000267982483
1655084351.4886053,73,0.9955999851226807
1655084352.9828215,74,0.9966999888420105
1655084354.460554,75,0.9980999827384949
1655084355.919935,76,0.9983000159263611
1655084357.3763156,77,0.9988999962806702
1655084358.836056,78,0.9995999932289124
1655084360.3384135,79,0.9995999932289124
1655084361.7878683,80,0.9998999834060669
1655084363.2496536,81,0.9995999932289124
1655084364.7121305,82,0.9995999932289124
1655084366.1752124,83,0.9994000196456909
1655084367.63796,84,0.9994999766349792
1655084369.1004112,85,0.9997000098228455
1655084370.545774,86,0.9995999932289124
1655084372.0292854,87,0.9998000264167786
1655084373.4915771,88,0.9998999834060669
1655084374.950654,89,0.9998999834060669
1655084376.3997173,90,1.0
1655084377.842414,91,0.9995999932289124
1655084379.3424327,92,1.0
1655084380.7848473,93,0.9997000098228455
1655084382.2592611,94,0.9998000264167786
1655084383.7310236,95,0.9998999834060669
1655084385.176394,96,0.9995999932289124
1655084386.618913,97,0.9998000264167786
1655084388.08842,98,0.9998999834060669
