Wall time,Step,Value
1655086233.0991657,0,0.09948716312646866
1655086234.5853946,1,0.40588250756263733
1655086236.002984,2,0.6573023200035095
1655086237.4223454,3,0.8870997428894043
1655086238.8389227,4,0.9340690970420837
1655086240.265316,5,0.9424426555633545
1655086241.6858895,6,0.9575343132019043
1655086243.1035075,7,0.9635106921195984
1655086244.565292,8,0.9768181443214417
1655086245.98273,9,0.9753032922744751
1655086247.397687,10,0.9827949404716492
1655086248.8154466,11,0.9809504747390747
1655086250.2311916,12,0.9880146384239197
1655086251.6727412,13,0.991098165512085
1655086253.1039138,14,0.9931980967521667
1655086254.5508163,15,0.9882593154907227
1655086255.9917665,16,0.9809789657592773
1655086257.460569,17,0.989995002746582
1655086258.9132166,18,0.9906980991363525
1655086260.3372107,19,0.9881240129470825
1655086261.7550192,20,0.9932083487510681
1655086263.197565,21,0.9964029788970947
1655086264.6543636,22,0.9962055087089539
1655086266.066976,23,0.9925155639648438
1655086267.4814692,24,0.9930196404457092
1655086268.8996847,25,0.9975995421409607
1655086270.344431,26,0.9971980452537537
1655086271.828853,27,0.9956114292144775
1655086273.245432,28,0.9950079321861267
1655086274.6599946,29,0.9894312024116516
1655086276.0999527,30,0.9932174682617188
1655086277.519526,31,0.992613673210144
1655086278.9379327,32,0.9968994855880737
1655086280.4041882,33,0.9986991286277771
1655086281.8212438,34,0.9985017776489258
1655086283.2623641,35,0.9995999932289124
1655086284.7471738,36,0.9995999932289124
1655086286.1837993,37,1.0
1655086287.6220367,38,1.0
1655086289.0607257,39,1.0
1655086290.4975047,40,1.0
1655086291.936457,41,1.0
1655086293.3545902,42,1.0
1655086294.7911458,43,1.0
1655086296.2721844,44,1.0
1655086297.684579,45,1.0
1655086299.1096654,46,1.0
1655086300.543564,47,1.0
1655086301.9816668,48,1.0
1655086303.4181745,49,1.0
1655086304.8487194,50,1.0
1655086306.2746305,51,1.0
1655086307.7517588,52,1.0
1655086309.1735368,53,1.0
1655086310.579183,54,1.0
1655086312.0057893,55,1.0
1655086313.4382238,56,1.0
1655086314.9147925,57,1.0
1655086316.3525593,58,1.0
1655086317.764336,59,1.0
1655086319.165844,60,1.0
1655086320.5946388,61,1.0
1655086322.0510333,62,1.0
1655086323.4867525,63,1.0
1655086324.9140103,64,1.0
1655086326.3493621,65,1.0
1655086327.7853873,66,1.0
1655086329.2126276,67,1.0
1655086330.6173613,68,1.0
1655086332.020379,69,1.0
1655086333.4384348,70,1.0
1655086334.9131472,71,1.0
1655086336.349015,72,1.0
1655086337.776596,73,1.0
1655086339.2114923,74,1.0
1655086340.6455142,75,1.0
1655086342.1226633,76,1.0
1655086343.558778,77,1.0
1655086344.9841397,78,1.0
1655086346.3969543,79,1.0
1655086347.832969,80,1.0
1655086349.2551186,81,1.0
1655086350.6912556,82,1.0
1655086352.16581,83,1.0
1655086353.5834277,84,1.0
1655086355.0213082,85,1.0
1655086356.4564755,86,1.0
1655086357.8737674,87,1.0
1655086359.3111753,88,1.0
1655086360.746621,89,1.0
1655086362.1835077,90,1.0
1655086363.622999,91,1.0
1655086365.0840816,92,1.0
1655086366.4879513,93,1.0
1655086367.8911822,94,1.0
1655086369.2984881,95,1.0
1655086370.701494,96,1.0
1655086372.1462274,97,1.0
1655086373.5618978,98,1.0
1655086374.9976215,99,1.0
1655086376.4357398,100,1.0
1655086377.8493793,101,1.0
1655086379.2613935,102,1.0
1655086380.6673589,103,1.0
1655086382.080244,104,1.0
1655086383.5445046,105,1.0
1655086384.9721055,106,1.0
1655086386.4075055,107,1.0
1655086387.8378906,108,1.0
1655086389.2597108,109,1.0
1655086390.6980848,110,1.0
1655086392.1309783,111,1.0
1655086393.5432026,112,1.0
1655086395.002078,113,0.9998999834060669
1655086396.4370975,114,0.9998999834060669
1655086397.8795664,115,0.9993999004364014
1655086399.3622766,116,0.9974979758262634
1655086400.7982743,117,0.9969997406005859
1655086402.2349598,118,0.9948012232780457
1655086403.6764364,119,0.984183669090271
1655086405.103359,120,0.9898885488510132
1655086406.5119402,121,0.9947007894515991
1655086407.9623353,122,0.995395839214325
1655086409.3778253,123,0.9979966878890991
1655086410.7982535,124,0.9968001246452332
1655086412.2347188,125,0.9989992380142212
1655086413.6476214,126,0.9992004036903381
1655086415.055358,127,0.9971045255661011
1655086416.464774,128,0.9994999766349792
1655086417.8722045,129,0.9998999238014221
1655086419.27618,130,0.9995999932289124
1655086420.722448,131,1.0
1655086422.138508,132,0.9988012313842773
1655086423.5433683,133,0.9995002746582031
1655086424.9520624,134,0.999799907207489
1655086426.3569224,135,0.9998000860214233
1655086427.8015463,136,0.9997999668121338
1655086429.2091467,137,1.0
1655086430.6154864,138,1.0
1655086432.0493443,139,1.0
1655086433.4660318,140,0.9994997382164001
1655086434.912699,141,0.9931921362876892
1655086436.3217382,142,0.9977058172225952
1655086437.7366347,143,0.9960110187530518
1655086439.1468573,144,0.9978981018066406
1655086440.5561154,145,0.9996000528335571
1655086442.003432,146,0.999500036239624
1655086443.4170396,147,0.9999000430107117
1655086444.8268898,148,1.0
1655086446.2317832,149,0.9995998740196228
1655086447.6368196,150,0.9996999502182007
1655086449.0849276,151,0.9996001124382019
1655086450.492132,152,0.9991001486778259
1655086451.899259,153,1.0
1655086453.3166223,154,1.0
1655086454.7534826,155,0.9997000098228455
1655086456.228873,156,0.9998999834060669
1655086457.6423368,157,0.9994999766349792
1655086459.046138,158,0.9993996024131775
1655086460.4691203,159,0.9994995594024658
1655086461.8862417,160,0.9991999864578247
1655086463.3446991,161,0.997304379940033
1655086464.778516,162,0.9970024228096008
1655086466.1857743,163,0.9920850396156311
1655086467.5964785,164,0.9948755502700806
