Wall time,Step,Value
1655084244.000029,0,0.09830000251531601
1655084245.54752,1,0.10300000011920929
1655084247.0170913,2,0.10689999908208847
1655084248.5146182,3,0.11209999769926071
1655084249.987971,4,0.1151999980211258
1655084251.4688227,5,0.11320000141859055
1655084252.9531133,6,0.1256999969482422
1655084254.4190261,7,0.1379999965429306
1655084255.939503,8,0.14830000698566437
1655084257.418263,9,0.1785999983549118
1655084258.8949943,10,0.2249000072479248
1655084260.3603134,11,0.26660001277923584
1655084261.8127546,12,0.33169999718666077
1655084263.2652307,13,0.3319000005722046
1655084264.7716222,14,0.49050000309944153
1655084266.238767,15,0.7268000245094299
1655084267.7031403,16,0.8025000095367432
1655084269.2545679,17,0.8345000147819519
1655084270.7191525,18,0.8765000104904175
1655084272.1747484,19,0.8995000123977661
1655084273.6302629,20,0.9133999943733215
1655084275.1147995,21,0.9336000084877014
1655084276.5706222,22,0.9143000245094299
1655084278.0285153,23,0.9312999844551086
1655084279.4763875,24,0.947700023651123
1655084280.9299076,25,0.9585999846458435
1655084282.4256465,26,0.9663000106811523
1655084283.8770368,27,0.9707000255584717
1655084285.3397255,28,0.9710000157356262
1655084286.8228033,29,0.9724000096321106
1655084288.2799346,30,0.9747999906539917
1655084289.7324376,31,0.9781000018119812
1655084291.209189,32,0.9818999767303467
1655084292.7121658,33,0.984000027179718
1655084294.1931572,34,0.9850999712944031
1655084295.6475444,35,0.9865999817848206
1655084297.103328,36,0.9872999787330627
1655084298.553387,37,0.9883000254631042
1655084300.0154045,38,0.9904999732971191
1655084301.4683347,39,0.9909999966621399
1655084302.9354222,40,0.9904000163078308
1655084304.3979833,41,0.9879999756813049
1655084305.9410799,42,0.9894999861717224
1655084307.4077036,43,0.9866999983787537
1655084308.8719745,44,0.9902999997138977
1655084310.315922,45,0.9898999929428101
1655084311.794304,46,0.9872999787330627
1655084313.3162665,47,0.9872000217437744
1655084314.779056,48,0.9883000254631042
1655084316.2425098,49,0.9926999807357788
1655084317.705775,50,0.9944000244140625
1655084319.1941462,51,0.9952999949455261
1655084320.6545568,52,0.9958000183105469
1655084322.1140625,53,0.9976999759674072
1655084323.5761578,54,0.996399998664856
1655084325.0211854,55,0.9957000017166138
1655084326.521231,56,0.9954000115394592
1655084327.9862447,57,0.9933000206947327
1655084329.434232,58,0.9966999888420105
1655084330.892829,59,0.9965999722480774
1655084332.3354812,60,0.9980000257492065
1655084333.838116,61,0.998199999332428
1655084335.3289633,62,0.9987000226974487
1655084336.7852616,63,0.9980000257492065
1655084338.2623858,64,0.9983000159263611
1655084339.7324693,65,0.9980000257492065
1655084341.2401917,66,0.9987000226974487
1655084342.6984024,67,0.996999979019165
1655084344.1600292,68,0.9973000288009644
1655084345.6173835,69,0.9975000023841858
1655084347.0685413,70,0.994700014591217
1655084348.5636916,71,0.9858999848365784
1655084350.020546,72,0.9919000267982483
1655084351.4878454,73,0.9955999851226807
1655084352.982055,74,0.9966999888420105
1655084354.459788,75,0.9980999827384949
1655084355.9191473,76,0.9983000159263611
1655084357.375537,77,0.9988999962806702
1655084358.8352568,78,0.9995999932289124
1655084360.3376303,79,0.9995999932289124
1655084361.787075,80,0.9998999834060669
1655084363.248852,81,0.9995999932289124
1655084364.7113278,82,0.9995999932289124
1655084366.1744153,83,0.9994000196456909
1655084367.6371715,84,0.9994999766349792
1655084369.099624,85,0.9997000098228455
1655084370.5449843,86,0.9995999932289124
1655084372.028498,87,0.9998000264167786
1655084373.490772,88,0.9998999834060669
1655084374.9498775,89,0.9998999834060669
1655084376.3989205,90,1.0
1655084377.8416295,91,0.9995999932289124
1655084379.3416338,92,1.0
1655084380.7840576,93,0.9997000098228455
1655084382.2584515,94,0.9998000264167786
1655084383.7302392,95,0.9998999834060669
1655084385.1755838,96,0.9995999932289124
1655084386.6181283,97,0.9998000264167786
1655084388.0876153,98,0.9998999834060669
