Wall time,Step,Value
1655087568.1076767,0,7.6896162033081055
1655087569.6584613,1,2.3163177967071533
1655087571.152028,2,2.5880420207977295
1655087572.6518607,3,2.354267120361328
1655087574.1550798,4,2.303126573562622
1655087575.660494,5,2.3025848865509033
1655087577.2022336,6,2.3025572299957275
1655087578.7102983,7,2.302556037902832
1655087580.210973,8,2.30259370803833
1655087581.6813474,9,2.302577018737793
1655087583.1636121,10,2.302593469619751
1655087584.692651,11,2.302628993988037
1655087586.159847,12,2.302565574645996
1655087587.5945468,13,2.302194595336914
1655087589.0168154,14,2.3032705783843994
1655087590.4493275,15,2.302596092224121
1655087591.9709508,16,2.302633762359619
1655087593.4503615,17,2.3025856018066406
1655087594.881504,18,2.3025848865509033
1655087596.3183973,19,2.3025856018066406
1655087597.760293,20,2.3025875091552734
1655087599.2343936,21,2.302605390548706
1655087600.6564848,22,2.3025851249694824
1655087602.130156,23,2.302584648132324
1655087603.5516512,24,2.302583932876587
1655087605.0054207,25,2.302584648132324
1655087606.6116657,26,2.302246570587158
1655087608.0375216,27,2.3017966747283936
1655087609.4580004,28,2.301736831665039
1655087610.8911672,29,2.3017053604125977
1655087612.3170164,30,2.3019535541534424
1655087613.8181934,31,2.301518440246582
1655087615.2513416,32,2.301600933074951
1655087616.705119,33,2.3017354011535645
1655087618.1432598,34,2.3016562461853027
1655087619.5938888,35,2.3016085624694824
1655087621.0188942,36,2.3015055656433105
1655087622.4700623,37,2.3018012046813965
1655087623.8938982,38,2.3016226291656494
1655087625.3319726,39,2.3014731407165527
1655087626.8025482,40,2.301738739013672
1655087628.2363014,41,2.3015432357788086
1655087629.6710088,42,2.3017711639404297
1655087631.1079273,43,2.3015549182891846
1655087632.53044,44,2.3016064167022705
1655087633.997067,45,2.301522731781006
1655087635.4129953,46,2.301548719406128
1655087636.8614588,47,2.301570177078247
1655087638.28274,48,2.3015055656433105
1655087639.7317371,49,2.301475763320923
1655087641.1905277,50,2.301732063293457
1655087642.632135,51,2.301577091217041
1655087644.0491228,52,2.3015544414520264
1655087645.4620683,53,2.3015637397766113
1655087646.880561,54,2.301650285720825
1655087648.3625522,55,2.3015522956848145
1655087649.7887397,56,2.301544666290283
1655087651.2186108,57,2.3015964031219482
1655087652.6334596,58,2.3015568256378174
1655087654.0850189,59,2.301548719406128
1655087655.5857341,60,2.3015434741973877
1655087657.020989,61,2.3016512393951416
1655087658.454131,62,2.3015177249908447
1655087659.9207747,63,2.301650285720825
1655087661.3654258,64,2.3015427589416504
1655087662.8221824,65,2.301537275314331
1655087664.2544787,66,2.3015406131744385
1655087665.7158062,67,2.3015661239624023
1655087667.170441,68,2.3015706539154053
